Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
0,34,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,35,control,n/a,No_Flip,n/a,T,right,0.9343755999998392,Button_Before_Flip,F,F,True,,933.5768222808838,,correct_response_before_flip_or_control_trial
0,36,control,n/a,No_Flip,n/a,T,right,1.0771200999997743,Button_Before_Flip,F,F,True,,1076.5111446380615,,correct_response_before_flip_or_control_trial
0,37,delay_250,250.0,261.8718147277832,11.871814727783203,F,,,No_Response,T,T,,261.8718147277832,,,no_response
0,38,delay_0,0.0,5.998134613037109,5.998134613037109,F,,,No_Response,T,T,,5.998134613037109,,,no_response
0,39,delay_50,50.0,172.0590591430664,122.0590591430664,F,,,No_Response,T,T,,172.0590591430664,,,no_response
1,0,delay_200,200.0,267.8823471069336,67.8823471069336,T,left,1.2998565999996572,Button_Before_Flip,T,T,True,267.8823471069336,264.8792266845703,,correct_response_before_flip_or_control_trial
1,1,delay_250,250.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,2,control,n/a,No_Flip,n/a,T,right,1.1020449999996345,Button_Before_Flip,F,F,True,,131.93941116333008,,correct_response_before_flip_or_control_trial
1,3,delay_50,50.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,4,delay_200,200.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,5,delay_50,50.0,139.937162399292,89.93716239929199,T,right,0.9081833000000188,Button_Before_Flip,T,T,True,139.937162399292,134.9387168884277,,correct_response_before_flip_or_control_trial
1,6,delay_250,250.0,267.878532409668,17.87853240966797,T,right,1.050795800000742,Button_Before_Flip,T,F,True,267.878532409668,135.9386444091797,,correct_response_before_flip_or_control_trial
1,7,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,8,delay_150,150.0,271.8768119812012,121.87681198120116,T,right,1.4348506000005727,Button_Before_Flip,T,F,True,271.8768119812012,133.9395046234131,,correct_response_before_flip_or_control_trial
1,9,control,n/a,No_Flip,n/a,T,left,0.9113148000005822,Button_Before_Flip,F,F,True,,132.93981552124023,,correct_response_before_flip_or_control_trial
1,10,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,11,delay_0,0.0,6.997346878051758,6.997346878051758,T,right,1.1789921999998114,Button_After_Flip,T,T,False,6.997346878051758,137.9377841949463,,incorrect_response_after_flip_to_zero_coherence
1,12,control,n/a,No_Flip,n/a,T,left,1.038055300000451,Button_Before_Flip,F,F,True,,264.8797035217285,,correct_response_before_flip_or_control_trial
1,13,delay_150,150.0,No_Flip,n/a,F,,,No_Response,T,F,,,,,no_response
1,14,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,15,delay_200,200.0,267.87877082824707,67.87877082824707,F,,,No_Response,T,T,,267.87877082824707,,,no_response
1,16,delay_50,50.0,137.9380226135254,87.93802261352539,T,right,1.3059041999995316,Button_Before_Flip,T,T,True,137.9380226135254,133.93926620483398,,correct_response_before_flip_or_control_trial
1,17,control,n/a,No_Flip,n/a,T,left,1.1640526000001046,Button_Before_Flip,F,F,True,,131.93988800048828,,correct_response_before_flip_or_control_trial
1,18,control,n/a,No_Flip,n/a,T,right,1.1752606999998534,Button_Before_Flip,F,F,True,,132.94005393981934,,correct_response_before_flip_or_control_trial
1,19,delay_0,0.0,6.99925422668457,6.99925422668457,T,left,1.288675599999806,Button_After_Flip,T,T,False,6.99925422668457,138.93723487854004,,incorrect_response_after_flip_to_zero_coherence
1,20,delay_0,0.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,21,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,22,delay_50,50.0,134.93990898132324,84.93990898132324,F,,,No_Response,T,T,,134.93990898132324,,,no_response
1,23,control,n/a,No_Flip,n/a,T,left,1.43952039999931,Button_Before_Flip,F,F,True,,133.93926620483398,,correct_response_before_flip_or_control_trial
1,24,delay_100,100.0,136.94071769714355,36.94071769714356,T,right,1.43619149999995,Button_Before_Flip,T,T,True,136.94071769714355,132.93981552124023,,correct_response_before_flip_or_control_trial
1,25,delay_100,100.0,136.94024085998535,36.94024085998535,T,left,1.1641318000001777,Button_Before_Flip,T,T,True,136.94024085998535,132.93957710266113,,correct_response_before_flip_or_control_trial
1,26,delay_0,0.0,5.99980354309082,5.99980354309082,T,left,1.3052934999996069,Button_After_Flip,T,T,False,5.99980354309082,137.9375457763672,,incorrect_response_after_flip_to_zero_coherence
1,27,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,28,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
1,29,control,n/a,No_Flip,n/a,T,left,1.025901799999701,Button_Before_Flip,F,F,True,,130.94067573547363,,correct_response_before_flip_or_control_trial
